Cod UF;UF;Sgl UF;Cod IBGE;Nome Município;Latitude;Longitude;Sgl Região;Região;Chave_Localidade;Nome Municipio Tratado
23;Ceará;CE;2306256;ITAITINGA;-3,96617;-38,5301;NE;Nordeste;CE_ITAITINGA;ITAITINGA
23;Ceará;CE;2306306;ITAPAGÉ;-3,68353;-39,5859;NE;Nordeste;CE_ITAPAGE;ITAPAGE
23;Ceará;CE;2306405;ITAPIPOCA;-3,49972;-39,5839;NE;Nordeste;CE_ITAPIPOCA;ITAPIPOCA
23;Ceará;CE;2306504;ITAPIÚNA;-4,55557;-38,9284;NE;Nordeste;CE_ITAPIUNA;ITAPIUNA
23;Ceará;CE;2306553;ITAREMA;-2,92519;-39,917;NE;Nordeste;CE_ITAREMA;ITAREMA
23;Ceará;CE;2306603;ITATIRA;-4,52648;-39,6205;NE;Nordeste;CE_ITATIRA;ITATIRA
23;Ceará;CE;2306702;JAGUARETAMA;-5,6055;-38,7642;NE;Nordeste;CE_JAGUARETAMA;JAGUARETAMA
23;Ceará;CE;2306801;JAGUARIBARA;-5,459;-38,4619;NE;Nordeste;CE_JAGUARIBARA;JAGUARIBARA
23;Ceará;CE;2306900;JAGUARIBE;-5,90254;-38,623;NE;Nordeste;CE_JAGUARIBE;JAGUARIBE
23;Ceará;CE;2307007;JAGUARUANA;-4,83191;-37,7813;NE;Nordeste;CE_JAGUARUANA;JAGUARUANA
23;Ceará;CE;2307106;JARDIM;-7,58554;-39,2767;NE;Nordeste;CE_JARDIM;JARDIM
23;Ceará;CE;2307205;JATI;-7,68638;-39,0057;NE;Nordeste;CE_JATI;JATI
23;Ceará;CE;2307254;JIJOCA DE JERICOACOARA;-2,7937;-40,5131;NE;Nordeste;CE_JIJOCA DE JERICOACOARA;JIJOCA DE JERICOACOARA
23;Ceará;CE;2307304;JUAZEIRO DO NORTE;-7,21929;-39,3162;NE;Nordeste;CE_JUAZEIRO DO NORTE;JUAZEIRO DO NORTE
23;Ceará;CE;2307403;JUCÁS;-6,52109;-39,525;NE;Nordeste;CE_JUCAS;JUCAS
23;Ceará;CE;2307502;LAVRAS DA MANGABEIRA;-6,74522;-38,9709;NE;Nordeste;CE_LAVRAS DA MANGABEIRA;LAVRAS DA MANGABEIRA
23;Ceará;CE;2307601;LIMOEIRO DO NORTE;-5,14433;-38,085;NE;Nordeste;CE_LIMOEIRO DO NORTE;LIMOEIRO DO NORTE
23;Ceará;CE;2307635;MADALENA;-4,84642;-39,5729;NE;Nordeste;CE_MADALENA;MADALENA
23;Ceará;CE;2307650;MARACANAÚ;-3,86739;-38,6262;NE;Nordeste;CE_MARACANAU;MARACANAU
23;Ceará;CE;2307700;MARANGUAPE;-3,89183;-38,6832;NE;Nordeste;CE_MARANGUAPE;MARANGUAPE
23;Ceará;CE;2307809;MARCO;-3,12085;-40,1542;NE;Nordeste;CE_MARCO;MARCO
23;Ceará;CE;2307908;MARTINÓPOLE;-3,22336;-40,695;NE;Nordeste;CE_MARTINOPOLE;MARTINOPOLE
23;Ceará;CE;2308005;MASSAPÊ;-3,52404;-40,3426;NE;Nordeste;CE_MASSAPE;MASSAPE
23;Ceará;CE;2308104;MAURITI;-7,38639;-38,7711;NE;Nordeste;CE_MAURITI;MAURITI
23;Ceará;CE;2308203;MERUOCA;-3,54014;-40,4534;NE;Nordeste;CE_MERUOCA;MERUOCA
23;Ceará;CE;2308302;MILAGRES;-7,30084;-38,9421;NE;Nordeste;CE_MILAGRES;MILAGRES
23;Ceará;CE;2308351;MILHÃ;-5,67293;-39,1878;NE;Nordeste;CE_MILHA;MILHA
23;Ceará;CE;2308377;MIRAÍMA;-3,56921;-39,9684;NE;Nordeste;CE_MIRAIMA;MIRAIMA
23;Ceará;CE;2308401;MISSÃO VELHA;-7,24889;-39,1405;NE;Nordeste;CE_MISSAO VELHA;MISSAO VELHA
23;Ceará;CE;2308500;MOMBAÇA;-5,73885;-39,6303;NE;Nordeste;CE_MOMBACA;MOMBACA
23;Ceará;CE;2308609;MONSENHOR TABOSA;-4,79142;-40,065;NE;Nordeste;CE_MONSENHOR TABOSA;MONSENHOR TABOSA
23;Ceará;CE;2308708;MORADA NOVA;-5,09776;-38,3705;NE;Nordeste;CE_MORADA NOVA;MORADA NOVA
23;Ceará;CE;2308807;MORAÚJO;-3,46689;-40,6799;NE;Nordeste;CE_MORAUJO;MORAUJO
23;Ceará;CE;2308906;MORRINHOS;-3,22886;-40,1247;NE;Nordeste;CE_MORRINHOS;MORRINHOS
23;Ceará;CE;2309003;MUCAMBO;-3,906;-40,746;NE;Nordeste;CE_MUCAMBO;MUCAMBO
23;Ceará;CE;2309102;MULUNGU;-4,30334;-38,9954;NE;Nordeste;CE_MULUNGU;MULUNGU
23;Ceará;CE;2309201;NOVA OLINDA;-7,08875;-39,6752;NE;Nordeste;CE_NOVA OLINDA;NOVA OLINDA
23;Ceará;CE;2309300;NOVA RUSSAS;-4,70543;-40,5639;NE;Nordeste;CE_NOVA RUSSAS;NOVA RUSSAS
23;Ceará;CE;2309409;NOVO ORIENTE;-5,52593;-40,7716;NE;Nordeste;CE_NOVO ORIENTE;NOVO ORIENTE
23;Ceará;CE;2309458;OCARA;-4,48563;-38,5936;NE;Nordeste;CE_OCARA;OCARA
23;Ceará;CE;2309508;ORÓS;-6,25223;-38,9056;NE;Nordeste;CE_OROS;OROS
23;Ceará;CE;2309607;PACAJUS;-4,17147;-38,4653;NE;Nordeste;CE_PACAJUS;PACAJUS
23;Ceará;CE;2309706;PACATUBA;-3,97879;-38,6186;NE;Nordeste;CE_PACATUBA;PACATUBA
23;Ceará;CE;2309805;PACOTI;-4,22532;-38,9223;NE;Nordeste;CE_PACOTI;PACOTI
23;Ceará;CE;2309904;PACUJÁ;-3,98367;-40,6992;NE;Nordeste;CE_PACUJA;PACUJA
23;Ceará;CE;2310001;PALHANO;-4,73712;-37,9659;NE;Nordeste;CE_PALHANO;PALHANO
23;Ceará;CE;2310100;PALMÁCIA;-4,13871;-38,8449;NE;Nordeste;CE_PALMACIA;PALMACIA
23;Ceará;CE;2310209;PARACURU;-3,41475;-39,0303;NE;Nordeste;CE_PARACURU;PARACURU
23;Ceará;CE;2310258;PARAIPABA;-3,43838;-39,1482;NE;Nordeste;CE_PARAIPABA;PARAIPABA
23;Ceará;CE;2310308;PARAMBU;-6,20809;-40,6909;NE;Nordeste;CE_PARAMBU;PARAMBU
23;Ceará;CE;2310407;PARAMOTI;-4,08854;-39,242;NE;Nordeste;CE_PARAMOTI;PARAMOTI
23;Ceará;CE;2310506;PEDRA BRANCA;-5,45382;-39,7081;NE;Nordeste;CE_PEDRA BRANCA;PEDRA BRANCA
23;Ceará;CE;2310605;PENAFORTE;-7,82912;-39,0722;NE;Nordeste;CE_PENAFORTE;PENAFORTE
23;Ceará;CE;2310704;PENTECOSTE;-3,79313;-39,2695;NE;Nordeste;CE_PENTECOSTE;PENTECOSTE
23;Ceará;CE;2310803;PEREIRO;-6,03617;-38,4627;NE;Nordeste;CE_PEREIRO;PEREIRO
23;Ceará;CE;2310852;PINDORETAMA;-4,01624;-38,3064;NE;Nordeste;CE_PINDORETAMA;PINDORETAMA
23;Ceará;CE;2310902;PIQUET CARNEIRO;-5,80066;-39,4173;NE;Nordeste;CE_PIQUET CARNEIRO;PIQUET CARNEIRO
23;Ceará;CE;2310951;PIRES FERREIRA;-4,23962;-40,6445;NE;Nordeste;CE_PIRES FERREIRA;PIRES FERREIRA
23;Ceará;CE;2311009;PORANGA;-4,74557;-40,9239;NE;Nordeste;CE_PORANGA;PORANGA
23;Ceará;CE;2311108;PORTEIRAS;-7,53376;-39,1162;NE;Nordeste;CE_PORTEIRAS;PORTEIRAS
23;Ceará;CE;2311207;POTENGI;-7,09296;-40,0283;NE;Nordeste;CE_POTENGI;POTENGI
23;Ceará;CE;2311231;POTIRETAMA;-5,71328;-38,1581;NE;Nordeste;CE_POTIRETAMA;POTIRETAMA
23;Ceará;CE;2311264;QUITERIANÓPOLIS;-5,8429;-40,7005;NE;Nordeste;CE_QUITERIANOPOLIS;QUITERIANOPOLIS
23;Ceará;CE;2311306;QUIXADÁ;-4,96671;-39,0158;NE;Nordeste;CE_QUIXADA;QUIXADA
23;Ceará;CE;2311355;QUIXELÔ;-6,24678;-39,2014;NE;Nordeste;CE_QUIXELO;QUIXELO
23;Ceará;CE;2311405;QUIXERAMOBIM;-5,19108;-39,2893;NE;Nordeste;CE_QUIXERAMOBIM;QUIXERAMOBIM
23;Ceará;CE;2311504;QUIXERÉ;-5,07189;-37,9805;NE;Nordeste;CE_QUIXERE;QUIXERE
23;Ceará;CE;2311603;REDENÇÃO;-4,21627;-38,728;NE;Nordeste;CE_REDENCAO;REDENCAO
23;Ceará;CE;2311702;RERIUTABA;-4,14231;-40,5762;NE;Nordeste;CE_RERIUTABA;RERIUTABA
23;Ceará;CE;2311801;RUSSAS;-4,92713;-37,9724;NE;Nordeste;CE_RUSSAS;RUSSAS
23;Ceará;CE;2311900;SABOEIRO;-6,53501;-39,9021;NE;Nordeste;CE_SABOEIRO;SABOEIRO
23;Ceará;CE;2311959;SALITRE;-7,28422;-40,459;NE;Nordeste;CE_SALITRE;SALITRE
23;Ceará;CE;2312007;SANTANA DO ACARAÚ;-3,46048;-40,2085;NE;Nordeste;CE_SANTANA DO ACARAU;SANTANA DO ACARAU
23;Ceará;CE;2312106;SANTANA DO CARIRI;-7,18387;-39,7381;NE;Nordeste;CE_SANTANA DO CARIRI;SANTANA DO CARIRI
23;Ceará;CE;2312205;SANTA QUITÉRIA;-4,3359;-40,1546;NE;Nordeste;CE_SANTA QUITERIA;SANTA QUITERIA
23;Ceará;CE;2312304;SÃO BENEDITO;-4,04753;-40,8599;NE;Nordeste;CE_SAO BENEDITO;SAO BENEDITO
23;Ceará;CE;2312403;SÃO GONÇALO DO AMARANTE;-3,60554;-38,973;NE;Nordeste;CE_SAO GONCALO DO AMARANTE;SAO GONCALO DO AMARANTE
23;Ceará;CE;2312502;SÃO JOÃO DO JAGUARIBE;-5,27557;-38,2697;NE;Nordeste;CE_SAO JOAO DO JAGUARIBE;SAO JOAO DO JAGUARIBE
23;Ceará;CE;2312601;SÃO LUÍS DO CURU;-3,67015;-39,2394;NE;Nordeste;CE_SAO LUIS DO CURU;SAO LUIS DO CURU
23;Ceará;CE;2312700;SENADOR POMPEU;-5,58285;-39,3707;NE;Nordeste;CE_SENADOR POMPEU;SENADOR POMPEU
23;Ceará;CE;2312809;SENADOR SÁ;-3,35344;-40,4665;NE;Nordeste;CE_SENADOR SA;SENADOR SA
23;Ceará;CE;2312908;SOBRAL;-3,68953;-40,3485;NE;Nordeste;CE_SOBRAL;SOBRAL
23;Ceará;CE;2313005;SOLONÓPOLE;-5,71934;-39,011;NE;Nordeste;CE_SOLONOPOLE;SOLONOPOLE
23;Ceará;CE;2313104;TABULEIRO DO NORTE;-5,24393;-38,1285;NE;Nordeste;CE_TABULEIRO DO NORTE;TABULEIRO DO NORTE
23;Ceará;CE;2313203;TAMBORIL;-4,83177;-40,3199;NE;Nordeste;CE_TAMBORIL;TAMBORIL
23;Ceará;CE;2313252;TARRAFAS;-6,68317;-39,7575;NE;Nordeste;CE_TARRAFAS;TARRAFAS
23;Ceará;CE;2313302;TAUÁ;-5,98626;-40,2971;NE;Nordeste;CE_TAUA;TAUA
23;Ceará;CE;2313351;TEJUÇUOCA;-3,9887;-39,5802;NE;Nordeste;CE_TEJUCUOCA;TEJUCUOCA
23;Ceará;CE;2313401;TIANGUÁ;-3,73004;-40,9926;NE;Nordeste;CE_TIANGUA;TIANGUA
23;Ceará;CE;2313500;TRAIRI;-3,26972;-39,2684;NE;Nordeste;CE_TRAIRI;TRAIRI
23;Ceará;CE;2313559;TURURU;-3,58453;-39,43;NE;Nordeste;CE_TURURU;TURURU
23;Ceará;CE;2313609;UBAJARA;-3,85487;-40,9208;NE;Nordeste;CE_UBAJARA;UBAJARA
23;Ceará;CE;2313708;UMARI;-6,63934;-38,7011;NE;Nordeste;CE_UMARI;UMARI
23;Ceará;CE;2313757;UMIRIM;-3,67694;-39,3468;NE;Nordeste;CE_UMIRIM;UMIRIM
23;Ceará;CE;2313807;URUBURETAMA;-3,62356;-39,511;NE;Nordeste;CE_URUBURETAMA;URUBURETAMA
23;Ceará;CE;2313906;URUOCA;-3,31374;-40,5589;NE;Nordeste;CE_URUOCA;URUOCA
23;Ceará;CE;2313955;VARJOTA;-4,19427;-40,4744;NE;Nordeste;CE_VARJOTA;VARJOTA
23;Ceará;CE;2314003;VÁRZEA ALEGRE;-6,7898;-39,2952;NE;Nordeste;CE_VARZEA ALEGRE;VARZEA ALEGRE
23;Ceará;CE;2314102;VIÇOSA DO CEARÁ;-3,5671;-41,0919;NE;Nordeste;CE_VICOSA DO CEARA;VICOSA DO CEARA
24;Rio Grande do Norte;RN;2400109;ACARI;-6,43533;-36,6409;NE;Nordeste;RN_ACARI;ACARI
24;Rio Grande do Norte;RN;2400208;AÇU;-5,5784;-36,9115;NE;Nordeste;RN_ACU;ACU
24;Rio Grande do Norte;RN;2400307;AFONSO BEZERRA;-5,4927;-36,5078;NE;Nordeste;RN_AFONSO BEZERRA;AFONSO BEZERRA
24;Rio Grande do Norte;RN;2400406;ÁGUA NOVA;-6,20393;-38,2945;NE;Nordeste;RN_AGUA NOVA;AGUA NOVA
24;Rio Grande do Norte;RN;2400505;ALEXANDRIA;-6,40575;-38,0145;NE;Nordeste;RN_ALEXANDRIA;ALEXANDRIA
24;Rio Grande do Norte;RN;2400604;ALMINO AFONSO;-6,14791;-37,7639;NE;Nordeste;RN_ALMINO AFONSO;ALMINO AFONSO
24;Rio Grande do Norte;RN;2400703;ALTO DO RODRIGUES;-5,29305;-36,7616;NE;Nordeste;RN_ALTO DO RODRIGUES;ALTO DO RODRIGUES
24;Rio Grande do Norte;RN;2400802;ANGICOS;-5,65833;-36,6097;NE;Nordeste;RN_ANGICOS;ANGICOS
24;Rio Grande do Norte;RN;2400901;ANTÔNIO MARTINS;-6,21408;-37,8837;NE;Nordeste;RN_ANTONIO MARTINS;ANTONIO MARTINS
24;Rio Grande do Norte;RN;2401008;APODI;-5,6539;-37,7949;NE;Nordeste;RN_APODI;APODI
24;Rio Grande do Norte;RN;2401107;AREIA BRANCA;-4,95294;-37,1255;NE;Nordeste;RN_AREIA BRANCA;AREIA BRANCA
24;Rio Grande do Norte;RN;2401206;ARÊS;-6,19698;-35,1628;NE;Nordeste;RN_ARES;ARES
24;Rio Grande do Norte;RN;2401305;AUGUSTO SEVERO;-5,85401;-37,3109;NE;Nordeste;RN_AUGUSTO SEVERO;AUGUSTO SEVERO
24;Rio Grande do Norte;RN;2401404;BAÍA FORMOSA;-6,37118;-35,0071;NE;Nordeste;RN_BAIA FORMOSA;BAIA FORMOSA
24;Rio Grande do Norte;RN;2401453;BARAÚNA;-5,07017;-37,6132;NE;Nordeste;RN_BARAUNA;BARAUNA
24;Rio Grande do Norte;RN;2401503;BARCELONA;-5,95059;-35,928;NE;Nordeste;RN_BARCELONA;BARCELONA
24;Rio Grande do Norte;RN;2401602;BENTO FERNANDES;-5,69238;-35,8207;NE;Nordeste;RN_BENTO FERNANDES;BENTO FERNANDES
24;Rio Grande do Norte;RN;2401651;BODÓ;-5,98697;-36,4128;NE;Nordeste;RN_BODO;BODO
24;Rio Grande do Norte;RN;2401701;BOM JESUS;-5,98689;-35,5795;NE;Nordeste;RN_BOM JESUS;BOM JESUS
24;Rio Grande do Norte;RN;2401800;BREJINHO;-6,19538;-35,3561;NE;Nordeste;RN_BREJINHO;BREJINHO
24;Rio Grande do Norte;RN;2401859;CAIÇARA DO NORTE;-5,06385;-36,0534;NE;Nordeste;RN_CAICARA DO NORTE;CAICARA DO NORTE
24;Rio Grande do Norte;RN;2401909;CAIÇARA DO RIO DO VENTO;-5,75746;-36,0011;NE;Nordeste;RN_CAICARA DO RIO DO VENTO;CAICARA DO RIO DO VENTO
24;Rio Grande do Norte;RN;2402006;CAICÓ;-6,46258;-37,0956;NE;Nordeste;RN_CAICO;CAICO
24;Rio Grande do Norte;RN;2402105;CAMPO REDONDO;-6,24267;-36,1832;NE;Nordeste;RN_CAMPO REDONDO;CAMPO REDONDO
24;Rio Grande do Norte;RN;2402204;CANGUARETAMA;-6,38141;-35,1293;NE;Nordeste;RN_CANGUARETAMA;CANGUARETAMA
24;Rio Grande do Norte;RN;2402303;CARAÚBAS;-5,78428;-37,5589;NE;Nordeste;RN_CARAUBAS;CARAUBAS
24;Rio Grande do Norte;RN;2402402;CARNAÚBA DOS DANTAS;-6,55719;-36,5912;NE;Nordeste;RN_CARNAUBA DOS DANTAS;CARNAUBA DOS DANTAS
24;Rio Grande do Norte;RN;2402501;CARNAUBAIS;-5,33858;-36,8346;NE;Nordeste;RN_CARNAUBAIS;CARNAUBAIS
24;Rio Grande do Norte;RN;2402600;CEARÁ-MIRIM;-5,64047;-35,42;NE;Nordeste;RN_CEARA-MIRIM;CEARA-MIRIM
24;Rio Grande do Norte;RN;2402709;CERRO CORÁ;-6,03544;-36,3506;NE;Nordeste;RN_CERRO CORA;CERRO CORA
24;Rio Grande do Norte;RN;2402808;CORONEL EZEQUIEL;-6,38588;-36,2175;NE;Nordeste;RN_CORONEL EZEQUIEL;CORONEL EZEQUIEL
24;Rio Grande do Norte;RN;2402907;CORONEL JOÃO PESSOA;-6,25015;-38,4445;NE;Nordeste;RN_CORONEL JOAO PESSOA;CORONEL JOAO PESSOA
24;Rio Grande do Norte;RN;2403004;CRUZETA;-6,41107;-36,785;NE;Nordeste;RN_CRUZETA;CRUZETA
24;Rio Grande do Norte;RN;2403103;CURRAIS NOVOS;-6,25526;-36,5149;NE;Nordeste;RN_CURRAIS NOVOS;CURRAIS NOVOS
24;Rio Grande do Norte;RN;2403202;DOUTOR SEVERIANO;-6,08123;-38,3797;NE;Nordeste;RN_DOUTOR SEVERIANO;DOUTOR SEVERIANO
24;Rio Grande do Norte;RN;2403251;PARNAMIRIM;-5,91157;-35,2713;NE;Nordeste;RN_PARNAMIRIM;PARNAMIRIM
24;Rio Grande do Norte;RN;2403301;ENCANTO;-6,10732;-38,3036;NE;Nordeste;RN_ENCANTO;ENCANTO
24;Rio Grande do Norte;RN;2403400;EQUADOR;-6,94524;-36,7172;NE;Nordeste;RN_EQUADOR;EQUADOR
24;Rio Grande do Norte;RN;2403509;ESPÍRITO SANTO;-6,33291;-35,3117;NE;Nordeste;RN_ESPIRITO SANTO;ESPIRITO SANTO
24;Rio Grande do Norte;RN;2403608;EXTREMOZ;-5,70426;-35,2895;NE;Nordeste;RN_EXTREMOZ;EXTREMOZ
24;Rio Grande do Norte;RN;2403707;FELIPE GUERRA;-5,59314;-37,6878;NE;Nordeste;RN_FELIPE GUERRA;FELIPE GUERRA
24;Rio Grande do Norte;RN;2403756;FERNANDO PEDROZA;-5,69136;-36,5285;NE;Nordeste;RN_FERNANDO PEDROZA;FERNANDO PEDROZA
24;Rio Grande do Norte;RN;2403806;FLORÂNIA;-6,12357;-36,8106;NE;Nordeste;RN_FLORANIA;FLORANIA
24;Rio Grande do Norte;RN;2403905;FRANCISCO DANTAS;-6,07275;-38,1215;NE;Nordeste;RN_FRANCISCO DANTAS;FRANCISCO DANTAS
24;Rio Grande do Norte;RN;2404002;FRUTUOSO GOMES;-6,1571;-37,8378;NE;Nordeste;RN_FRUTUOSO GOMES;FRUTUOSO GOMES
24;Rio Grande do Norte;RN;2404101;GALINHOS;-5,09131;-36,2757;NE;Nordeste;RN_GALINHOS;GALINHOS
24;Rio Grande do Norte;RN;2404200;GOIANINHA;-6,26776;-35,2092;NE;Nordeste;RN_GOIANINHA;GOIANINHA
24;Rio Grande do Norte;RN;2404309;GOVERNADOR DIX-SEPT ROSADO;-5,44927;-37,5186;NE;Nordeste;RN_GOVERNADOR DIX-SEPT ROSADO;GOVERNADOR DIX-SEPT ROSADO
24;Rio Grande do Norte;RN;2404408;GROSSOS;-4,98109;-37,1624;NE;Nordeste;RN_GROSSOS;GROSSOS
24;Rio Grande do Norte;RN;2404507;GUAMARÉ;-5,1066;-36,3225;NE;Nordeste;RN_GUAMARE;GUAMARE
24;Rio Grande do Norte;RN;2404606;IELMO MARINHO;-5,82213;-35,5519;NE;Nordeste;RN_IELMO MARINHO;IELMO MARINHO
24;Rio Grande do Norte;RN;2404705;IPANGUAÇU;-5,50924;-36,8586;NE;Nordeste;RN_IPANGUACU;IPANGUACU
24;Rio Grande do Norte;RN;2404804;IPUEIRA;-6,81604;-37,1988;NE;Nordeste;RN_IPUEIRA;IPUEIRA
24;Rio Grande do Norte;RN;2404853;ITAJÁ;-5,64094;-36,8676;NE;Nordeste;RN_ITAJA;ITAJA
24;Rio Grande do Norte;RN;2404903;ITAÚ;-5,83671;-37,9916;NE;Nordeste;RN_ITAU;ITAU
24;Rio Grande do Norte;RN;2405009;JAÇANÃ;-6,41879;-36,2033;NE;Nordeste;RN_JACANA;JACANA
24;Rio Grande do Norte;RN;2405108;JANDAÍRA;-5,35251;-36,1281;NE;Nordeste;RN_JANDAIRA;JANDAIRA
24;Rio Grande do Norte;RN;2405207;JANDUÍS;-6,01515;-37,4051;NE;Nordeste;RN_JANDUIS;JANDUIS
24;Rio Grande do Norte;RN;2405306;JANUÁRIO CICCO;-6,16022;-35,5996;NE;Nordeste;RN_JANUARIO CICCO;JANUARIO CICCO
24;Rio Grande do Norte;RN;2405405;JAPI;-6,46643;-35,9464;NE;Nordeste;RN_JAPI;JAPI
24;Rio Grande do Norte;RN;2405504;JARDIM DE ANGICOS;-5,6504;-35,9716;NE;Nordeste;RN_JARDIM DE ANGICOS;JARDIM DE ANGICOS
24;Rio Grande do Norte;RN;2405603;JARDIM DE PIRANHAS;-6,37706;-37,3499;NE;Nordeste;RN_JARDIM DE PIRANHAS;JARDIM DE PIRANHAS
24;Rio Grande do Norte;RN;2405702;JARDIM DO SERIDÓ;-6,58569;-36,7764;NE;Nordeste;RN_JARDIM DO SERIDO;JARDIM DO SERIDO
24;Rio Grande do Norte;RN;2405801;JOÃO CÂMARA;-5,53913;-35,8186;NE;Nordeste;RN_JOAO CAMARA;JOAO CAMARA
24;Rio Grande do Norte;RN;2405900;JOÃO DIAS;-6,27257;-37,7889;NE;Nordeste;RN_JOAO DIAS;JOAO DIAS
24;Rio Grande do Norte;RN;2406007;JOSÉ DA PENHA;-6,31136;-38,2826;NE;Nordeste;RN_JOSE DA PENHA;JOSE DA PENHA
24;Rio Grande do Norte;RN;2406106;JUCURUTU;-6,03551;-37,0203;NE;Nordeste;RN_JUCURUTU;JUCURUTU
24;Rio Grande do Norte;RN;2406155;JUNDIÁ;-6,27069;-35,3273;NE;Nordeste;RN_JUNDIA;JUNDIA
24;Rio Grande do Norte;RN;2406205;LAGOA D'ANTA;-6,39161;-35,5973;NE;Nordeste;RN_LAGOA D'ANTA;LAGOA D'ANTA
24;Rio Grande do Norte;RN;2406304;LAGOA DE PEDRAS;-6,15572;-35,4378;NE;Nordeste;RN_LAGOA DE PEDRAS;LAGOA DE PEDRAS
24;Rio Grande do Norte;RN;2406403;LAGOA DE VELHOS;-6,00394;-35,8712;NE;Nordeste;RN_LAGOA DE VELHOS;LAGOA DE VELHOS
24;Rio Grande do Norte;RN;2406502;LAGOA NOVA;-6,0938;-36,4706;NE;Nordeste;RN_LAGOA NOVA;LAGOA NOVA
24;Rio Grande do Norte;RN;2406601;LAGOA SALGADA;-6,12122;-35,4759;NE;Nordeste;RN_LAGOA SALGADA;LAGOA SALGADA
24;Rio Grande do Norte;RN;2406700;LAJES;-5,7016;-36,2475;NE;Nordeste;RN_LAJES;LAJES
24;Rio Grande do Norte;RN;2406809;LAJES PINTADAS;-6,14984;-36,1174;NE;Nordeste;RN_LAJES PINTADAS;LAJES PINTADAS
24;Rio Grande do Norte;RN;2406908;LUCRÉCIA;-6,10566;-37,8137;NE;Nordeste;RN_LUCRECIA;LUCRECIA
24;Rio Grande do Norte;RN;2407005;LUÍS GOMES;-6,4063;-38,3902;NE;Nordeste;RN_LUIS GOMES;LUIS GOMES
24;Rio Grande do Norte;RN;2407104;MACAÍBA;-5,85723;-35,3535;NE;Nordeste;RN_MACAIBA;MACAIBA
24;Rio Grande do Norte;RN;2407203;MACAU;-5,11303;-36,6345;NE;Nordeste;RN_MACAU;MACAU
24;Rio Grande do Norte;RN;2407252;MAJOR SALES;-6,3999;-38,3243;NE;Nordeste;RN_MAJOR SALES;MAJOR SALES
24;Rio Grande do Norte;RN;2407302;MARCELINO VIEIRA;-6,28501;-38,1645;NE;Nordeste;RN_MARCELINO VIEIRA;MARCELINO VIEIRA
24;Rio Grande do Norte;RN;2407401;MARTINS;-6,0832;-37,9083;NE;Nordeste;RN_MARTINS;MARTINS
24;Rio Grande do Norte;RN;2407500;MAXARANGUAPE;-5,51832;-35,258;NE;Nordeste;RN_MAXARANGUAPE;MAXARANGUAPE
24;Rio Grande do Norte;RN;2407609;MESSIAS TARGINO;-6,07235;-37,5161;NE;Nordeste;RN_MESSIAS TARGINO;MESSIAS TARGINO
24;Rio Grande do Norte;RN;2407708;MONTANHAS;-6,48563;-35,2844;NE;Nordeste;RN_MONTANHAS;MONTANHAS
24;Rio Grande do Norte;RN;2407807;MONTE ALEGRE;-6,06917;-35,3326;NE;Nordeste;RN_MONTE ALEGRE;MONTE ALEGRE
24;Rio Grande do Norte;RN;2407906;MONTE DAS GAMELEIRAS;-6,4374;-35,7834;NE;Nordeste;RN_MONTE DAS GAMELEIRAS;MONTE DAS GAMELEIRAS
24;Rio Grande do Norte;RN;2408003;MOSSORÓ;-5,18414;-37,3478;NE;Nordeste;RN_MOSSORO;MOSSORO
24;Rio Grande do Norte;RN;2408102;NATAL;-5,79548;-35,2093;NE;Nordeste;RN_NATAL;NATAL
24;Rio Grande do Norte;RN;2408201;NÍSIA FLORESTA;-6,08857;-35,209;NE;Nordeste;RN_NISIA FLORESTA;NISIA FLORESTA
24;Rio Grande do Norte;RN;2408300;NOVA CRUZ;-6,47907;-35,4343;NE;Nordeste;RN_NOVA CRUZ;NOVA CRUZ
24;Rio Grande do Norte;RN;2408409;OLHO-D'ÁGUA DO BORGES;-5,94901;-37,705;NE;Nordeste;RN_OLHO-D'AGUA DO BORGES;OLHO-D'AGUA DO BORGES
24;Rio Grande do Norte;RN;2408508;OURO BRANCO;-6,70239;-36,9452;NE;Nordeste;RN_OURO BRANCO;OURO BRANCO
24;Rio Grande do Norte;RN;2408607;PARANÁ;-6,4815;-38,3111;NE;Nordeste;RN_PARANA;PARANA
24;Rio Grande do Norte;RN;2408706;PARAÚ;-5,77727;-37,102;NE;Nordeste;RN_PARAU;PARAU
24;Rio Grande do Norte;RN;2408805;PARAZINHO;-5,22316;-35,8401;NE;Nordeste;RN_PARAZINHO;PARAZINHO
24;Rio Grande do Norte;RN;2408904;PARELHAS;-6,68532;-36,6569;NE;Nordeste;RN_PARELHAS;PARELHAS
24;Rio Grande do Norte;RN;2408953;RIO DO FOGO;-5,27284;-35,3826;NE;Nordeste;RN_RIO DO FOGO;RIO DO FOGO
24;Rio Grande do Norte;RN;2409100;PASSA E FICA;-6,4306;-35,6445;NE;Nordeste;RN_PASSA E FICA;PASSA E FICA
24;Rio Grande do Norte;RN;2409209;PASSAGEM;-6,2731;-35,3703;NE;Nordeste;RN_PASSAGEM;PASSAGEM
24;Rio Grande do Norte;RN;2409308;PATU;-6,10697;-37,6359;NE;Nordeste;RN_PATU;PATU
24;Rio Grande do Norte;RN;2409332;SANTA MARIA;-5,83843;-35,6917;NE;Nordeste;RN_SANTA MARIA;SANTA MARIA
24;Rio Grande do Norte;RN;2409407;PAU DOS FERROS;-6,10539;-38,208;NE;Nordeste;RN_PAU DOS FERROS;PAU DOS FERROS
